Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure
01/16/2015,02/26/2015,01/20/2015,Albertson's LLC,Marina Del Rey,No County Name,80.0,Closure Permanent
01/16/2015,02/26/2015,01/20/2015,"Albertson's, LLC",San Diego,No County Name,63.0,Closure Permanent
01/15/2015,05/29/2015,01/21/2015,"Walt Disney Parks and Resorts U.S.,",Fullerton,No County Name,85.0,Layoff Permanent
01/20/2015,03/23/2015,01/21/2015,"G2 Secure Staff, LLC",Moreno Valley,No County Name,39.0,Layoff Permanent
01/15/2014,03/16/2015,01/23/2015,"Vista Ford, Inc",Canoga Park,No County Name,11.0,Closure Permanent
01/16/2015,03/20/2015,01/23/2015,Boeing Company,El Segundo,No County Name,15.0,Layoff Unknown at this time
01/16/2015,03/20/2015,01/23/2015,Boeing Company,Huntington Beach,No County Name,9.0,Layoff Unknown at this time
01/16/2015,03/20/2015,01/23/2015,Boeing Company,Long Beach,No County Name,36.0,Layoff Unknown at this time
01/21/2015,03/16/2015,01/23/2015,Johns Manville,Willows,No County Name,40.0,Layoff Temporary
01/16/2015,03/16/2015,01/26/2015,ITT Cannon LLC,Santa Ana,No County Name,10.0,Layoff Permanent
01/20/2015,10/31/2015,01/26/2015,"Zodiac Pool Systems, Inc",Vista,No County Name,97.0,Closure Permanent
01/20/2015,12/15/2015,01/26/2015,Chevron,San Ramon,No County Name,100.0,Layoff Permanent
01/21/2015,03/31/2015,01/26/2015,"InDyne, Inc.",Vandenberg AFB,No County Name,541.0,Layoff Permanent
01/22/2015,03/23/2015,01/26/2015,"G2 Secure Staff, LLC",Azusa,No County Name,106.0,Layoff Permanent
01/22/2015,03/24/2015,01/26/2015,"VMware, Inc",Palo Alto,No County Name,114.0,Layoff Permanent
01/23/2015,03/28/2015,01/26/2015,"Gap, Inc",San Francisco,No County Name,108.0,Layoff Permanent
01/23/2015,03/24/2015,01/27/2015,"Tabula, Inc.",Santa Clara,No County Name,120.0,Closure Permanent
01/26/2015,01/26/2015,01/27/2015,"Sun World International, LLC",Coachella,No County Name,24.0,Layoff Permanent
01/26/2015,03/27/2015,01/27/2015,"Bimbo Bakeries USA, Inc",Fresno,No County Name,92.0,Closure Permanent
01/26/2015,03/27/2015,01/27/2015,"Bimbo Bakeries USA, Inc.",Fresno,No County Name,92.0,Layoff Permanent
01/27/2015,02/27/2015,01/27/2015,Exide Technologies,Los Angeles,No County Name,67.0,Layoff Temporary
01/28/2015,03/30/2015,01/28/2015,International Business Machines,San Jose,No County Name,68.0,Layoff Permanent
01/15/2015,03/31/2015,01/29/2015,UTI,Anaheim,No County Name,32.0,Closure Permanent
01/26/2015,03/26/2015,01/29/2015,Sims Recycling Solutions,Rancho,No County Name,57.0,Layoff Permanent
01/28/2015,03/29/2015,01/30/2015,Bank of America,West Hills,No County Name,113.0,Layoff Permanent
01/29/2015,03/31/2015,01/30/2015,"Safeway, Inc. Corporate Headquarters",Pleasanton,No County Name,18.0,Layoff Unknown at this time
01/27/2015,01/24/2015,02/02/2015,Ryder Integrated Logistics,Inglewood,No County Name,73.0,Closure Permanent
01/27/2015,05/03/2015,02/02/2015,Sears Holdings Corporation,Canoga Park,No County Name,122.0,Closure Permanent
01/28/2015,04/02/2015,02/02/2015,"Actavis, Inc",Corona,No County Name,40.0,Layoff Permanent
01/30/2015,03/30/2015,02/02/2015,JPMorgan Chase & Co.,Pleasanton,No County Name,63.0,Layoff Permanent
01/30/2015,03/31/2015,02/02/2015,Fallbrook Hospital Skilled Nursing,Fallbrook,No County Name,96.0,Closure Permanent
02/02/2015,04/03/2015,02/02/2015,"G2 Secure Staff, LLC",Orange,No County Name,54.0,Layoff Permanent
01/28/2015,03/31/2015,02/03/2015,"Fluor Enterprises, Inc.",Aliso Viejo,No County Name,6.0,Layoff Permanent
01/28/2015,12/15/2015,02/03/2015,Access Business Group LLC,Lakeview,No County Name,72.0,Closure Permanent
01/30/2015,04/03/2015,02/03/2015,Boeing Company,El Segundo,No County Name,36.0,Layoff Unknown at this time
01/30/2015,04/03/2015,02/03/2015,Boeing Company,Huntington Beach,No County Name,25.0,Layoff Unknown at this time
01/30/2015,04/03/2015,02/03/2015,Boeing Company,Long Beach,No County Name,66.0,Layoff Unknown at this time
01/30/2015,02/02/2015,02/04/2015,Baker Hughes Oilfield Operations Inc.,Shafter,No County Name,130.0,Layoff Permanent
01/30/2015,05/31/2015,02/05/2015,Northrop Grumman Technical,Fort Irwin,No County Name,443.0,Layoff Permanent
02/02/2015,03/18/2015,02/05/2015,Lockheed Martin Corporation,Palmdale,No County Name,74.0,Layoff Permanent
02/02/2015,04/03/2015,02/05/2015,Sony Pictures Entertainment,Culver City,No County Name,69.0,Closure Permanent
02/02/2015,03/01/2015,02/09/2015,Symantec Corporation,Mountain View,No County Name,85.0,Layoff Permanent
02/04/2015,04/03/2015,02/09/2015,"Citrix Systems, Inc",Santa Clara,No County Name,99.0,Layoff Permanent
02/03/2015,04/04/2015,02/10/2015,"International Coffee & Tea, LLC",Santa Monica,No County Name,69.0,Closure Permanent
02/04/2015,04/08/2015,02/10/2015,Menzies Aviation LAX,Los Angeles,No County Name,134.0,Layoff Permanent
02/05/2015,02/13/2015,02/10/2015,Hewlett-Packard Company,Palo Alto,No County Name,52.0,Layoff Permanent
02/09/2015,04/10/2015,02/10/2015,United Technologies Corporation,San Diego,No County Name,4.0,Layoff Permanent
02/04/2015,05/05/2015,02/12/2015,Pfizer Inc.,Foothill Ranch,No County Name,70.0,Closure Unknown at this time
02/10/2015,04/13/2015,02/12/2015,"VPM Maintenance Management, LLC",San Francisco,No County Name,35.0,Layoff Permanent
01/29/2015,03/29/2015,02/13/2015,Sutter Roseville Medical Center,Roseville,No County Name,1.0,Layoff Permanent
02/05/2015,04/30/2015,02/13/2015,Staples,La Mirada,No County Name,59.0,Layoff Permanent
02/05/2015,05/01/2015,02/13/2015,Farmer Brothers,Torrance,No County Name,271.0,Closure Permanent
02/06/2015,04/10/2015,02/13/2015,Boeing Company,El Segundo,No County Name,9.0,Layoff Temporary
02/09/2015,04/10/2015,02/13/2015,Staples,Los Angeles,No County Name,97.0,Layoff Permanent
02/12/2015,02/28/2015,02/13/2015,Fireman's Fund Insurance Company,Novato,No County Name,23.0,Layoff Permanent
02/13/2015,04/15/2015,02/13/2015,Green Diamond Resource Company,Korbel,No County Name,12.0,Closure Permanent
02/03/2015,02/28/2015,02/17/2015,Anthem,Diamond Bar,No County Name,3.0,Closure Permanent
02/09/2015,04/13/2015,02/17/2015,AT&T,San Ramon,No County Name,74.0,Layoff Permanent
02/13/2015,04/15/2015,02/17/2015,PennySaver USA Printing LLC,Vista,No County Name,131.0,Closure Permanent
02/13/2015,04/19/2015,02/17/2015,Marriott International Inc.,Truckee,No County Name,259.0,Closure Temporary
02/13/2015,04/30/2015,02/17/2015,Courtesy Motors,Chico,No County Name,91.0,Closure Permanent
02/09/2015,04/09/2015,02/18/2015,El Centro Regional Medical Center,El Centro,No County Name,20.0,Layoff Permanent
02/10/2015,04/10/2015,02/18/2015,Staples,La Mirada,No County Name,99.0,Layoff Permanent
02/16/2015,02/16/2015,02/18/2015,Halliburton Energy Services Inc.,Bakersfield,No County Name,52.0,Layoff Permanent
02/17/2015,03/27/2015,02/18/2015,Mandarin Oriental San Francisco Inc.,San Francisco,No County Name,193.0,Layoff Permanent
02/10/2015,04/10/2015,02/19/2015,Nabors Completion & Production,Compton,No County Name,136.0,Layoff Unknown at this time
02/13/2015,04/14/2015,02/19/2015,Wallenius Wilhelmsen Logistics,Wilmington,No County Name,104.0,Layoff Unknown at this time
02/11/2015,04/13/2015,02/20/2015,Daybreak Game Company,San Diego,No County Name,140.0,Layoff Permanent
02/13/2015,04/14/2015,02/23/2015,Doctors Medical Center,San Pablo,No County Name,709.0,Layoff Permanent
02/13/2015,04/24/2015,02/23/2015,Marriott,San Francisco,No County Name,24.0,Layoff Permanent
02/16/2015,04/03/2015,02/23/2015,DreamWorks Animation,Glendale,No County Name,13.0,Layoff Permanent
02/16/2015,04/03/2015,02/23/2015,DreamWorks Animation,Glendale,No County Name,101.0,Layoff Permanent
02/16/2015,04/03/2015,02/23/2015,DreamWorks Animation,Redwood City,No County Name,403.0,Closure Unknown at this time
02/16/2015,08/14/2015,02/23/2015,Centrex,Modesto,No County Name,163.0,Closure Permanent
02/21/2015,04/25/2015,02/23/2015,Safeway Inc.,West Sacramento,No County Name,213.0,Closure Unknown at this time
02/03/2015,03/04/2015,02/24/2015,DynCorp International LLC,El Centro,No County Name,12.0,Closure Permanent
02/03/2015,03/04/2015,02/24/2015,DynCorp International LLC,San Diego,No County Name,81.0,Closure Permanent
02/17/2015,04/20/2015,02/24/2015,Trulia Inc,San Francisco,No County Name,140.0,Layoff Permanent
02/20/2015,04/24/2015,02/25/2015,Boeing Company,Huntington Beach,No County Name,59.0,Layoff Unknown at this time
02/23/2015,04/24/2015,02/25/2015,Safeway Inc.,Dublin,No County Name,3.0,Layoff Unknown at this time
02/23/2015,04/24/2015,02/25/2015,Safeway Inc.,Pleasanton,No County Name,129.0,Layoff Unknown at this time
02/20/2015,04/24/2015,02/26/2015,Boeing Company,Long Beach,No County Name,71.0,Layoff Unknown at this time
02/17/2015,05/15/2015,02/27/2015,DialAmerica,San Diego,No County Name,227.0,Closure Permanent
02/20/2015,04/24/2015,02/27/2015,Boeing Company,El Segundo,No County Name,35.0,Layoff Unknown at this time
02/24/2015,04/24/2015,02/27/2015,"Bienvenidos Children Center, Inc.",Los Angeles,No County Name,15.0,Layoff Unknown at this time
02/24/2015,04/30/2015,02/27/2015,Panasonic Disc Manufacturing,Torrance,No County Name,87.0,Closure Permanent
02/25/2015,05/01/2015,02/27/2015,"Midland Credit Management, Inc.",San Diego,No County Name,40.0,Layoff Permanent
02/23/2015,04/26/2015,03/02/2015,USS-POSCO Industries,Pittsburg,No County Name,666.0,Closure Temporary
02/25/2015,04/26/2015,03/02/2015,"Better Bakery, LLC",Valencia,No County Name,45.0,Layoff Permanent
02/23/2015,04/24/2015,03/03/2015,"RealPage, Inc.",San Francisco,No County Name,89.0,Closure Permanent
02/26/2015,02/26/2015,03/03/2015,Baker Hughes Oilfield Operations Inc.,Shafter,No County Name,50.0,Layoff Permanent
02/27/2015,04/29/2015,03/03/2015,"V&L Produce, Inc.",Vernon,No County Name,87.0,Layoff Permanent
02/26/2015,05/01/2015,03/04/2015,Active Network,San Diego,No County Name,53.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Clovis,No County Name,19.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Clovis,No County Name,23.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Coalinga,No County Name,22.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Fresno,No County Name,22.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Fresno,No County Name,24.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Fresno,No County Name,27.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Fresno,No County Name,28.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Fresno,No County Name,29.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Kerman,No County Name,23.0,Layoff Permanent
03/02/2015,05/01/2015,03/04/2015,Scarbrough Management Corporation,Selma,No County Name,22.0,Layoff Permanent
02/27/2015,04/15/2015,03/05/2015,Symantec Corporation,Mountain View,No County Name,7.0,Layoff Permanent
03/02/2015,05/02/2015,03/05/2015,CP Costa Mesa LLC,Costa Mesa,No County Name,85.0,Closure Temporary
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Arvin,No County Name,20.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Bakersfield,No County Name,12.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Bakersfield,No County Name,20.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Bakersfield,No County Name,21.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Delano,No County Name,24.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Escalon,No County Name,23.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Galt,No County Name,22.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Manteca,No County Name,28.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Modesto,No County Name,23.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Modesto,No County Name,25.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Modesto,No County Name,27.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Oakdale,No County Name,31.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Riverbank,No County Name,21.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Salida,No County Name,25.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Sonora,No County Name,18.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Stockton,No County Name,25.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Stockton,No County Name,28.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Stockton,No County Name,29.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Stockton,No County Name,36.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Taft,No County Name,21.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Tehachapi,No County Name,24.0,Layoff Permanent
03/02/2015,05/01/2015,03/06/2015,Scarbrough Management Corporation,Wasco,No County Name,17.0,Layoff Permanent
03/05/2014,05/04/2015,03/09/2015,"The Fresh Market, Inc.",Laguna Hills,No County Name,65.0,Closure Permanent
03/05/2014,05/04/2015,03/09/2015,"The Fresh Market, Inc.",Palo Alto,No County Name,54.0,Closure Permanent
03/05/2014,05/04/2015,03/09/2015,"The Fresh Market, Inc.",Santa Barbara,No County Name,60.0,Closure Permanent
03/09/2015,05/08/2015,03/09/2015,Safeway Inc.,Pleasanton,No County Name,113.0,Layoff Unknown at this time
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Antioch,No County Name,21.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Antioch,No County Name,23.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Concord,No County Name,20.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Concord,No County Name,22.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Concord,No County Name,24.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Concord,No County Name,25.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Danville,No County Name,23.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Martinez,No County Name,21.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Oakley,No County Name,28.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Pleasant Hill,No County Name,22.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,San Ramon,No County Name,15.0,Layoff Permanent
11/13/2014,01/14/2015,03/09/2015,Scarbrough Management Corporation,Walnut Creek,No County Name,23.0,Layoff Permanent
02/23/2015,04/25/2015,03/10/2015,Warner Bros. Advanced Media,Burbank,No County Name,25.0,Layoff Permanent
03/06/2015,05/17/2015,03/11/2015,"United Airlines, Inc.",Ontario,No County Name,57.0,Layoff Permanent
03/06/2015,05/19/2015,03/11/2015,United Industries Corporation,Terminal Island,No County Name,136.0,Closure Permanent
03/09/2015,05/08/2015,03/11/2015,"Life Sales, LLC",Novato,No County Name,8.0,Layoff Permanent
03/04/2015,05/04/2015,03/13/2015,Electronic Arts Inc.,Emeryville,No County Name,71.0,Layoff Permanent
03/05/2015,05/09/2015,03/13/2015,Unilever Company,Sunnyvale,No County Name,57.0,Closure Permanent
03/06/2015,05/17/2015,03/13/2015,"United Airlines, Inc.",Sacramento,No County Name,60.0,Layoff Permanent
03/11/2015,03/10/2015,03/13/2015,"eHealthInsurance Services, Inc.",Gold River,No County Name,72.0,Layoff Permanent
03/12/2015,03/16/2015,03/16/2015,Exide Technologies,Vernon,No County Name,84.0,Closure Permanent
03/13/2015,04/16/2015,03/17/2015,"Service America Corporation, d/b/a",San Diego,No County Name,831.0,Layoff Unknown at this time
03/17/2015,05/22/2015,03/17/2015,"Tatung Co. of America, Inc.",Carson,No County Name,98.0,Closure Permanent
03/09/2015,04/30/2015,03/18/2015,"Fairbanks Ranch Country Club, Inc.",Rancho Santa Fe,No County Name,152.0,Layoff Permanent
03/12/2015,03/12/2015,03/19/2015,"Mattel, Inc.",El Segundo,No County Name,107.0,Layoff Permanent
03/17/2015,03/31/2015,03/19/2015,Sony Electronics Inc.,San Diego,No County Name,75.0,Layoff Unknown at this time
03/18/2015,03/18/2015,03/19/2015,"Halliburton Energy Services, Inc.",Bakersfield,No County Name,39.0,Layoff Permanent
03/18/2015,05/22/2015,03/19/2015,"Compass Group, USA, Inc.",San Francisco,No County Name,66.0,Layoff Permanent
03/17/2015,05/29/2015,03/23/2015,ITT Cannon LLC,Santa Ana,No County Name,56.0,Layoff Permanent
03/23/2015,05/22/2015,03/23/2015,Safeway Inc.,Pleasanton,No County Name,72.0,Layoff Permanent
02/27/2015,04/26/2015,03/24/2015,Bank of America,Simi Valley,No County Name,114.0,Layoff Permanent
03/20/2015,05/25/2015,03/24/2015,Boeing Company,El Segundo,No County Name,45.0,Layoff Unknown at this time
03/20/2015,05/25/2015,03/24/2015,Boeing Company,Huntington Beach,No County Name,32.0,Layoff Unknown at this time
03/20/2015,05/25/2015,03/24/2015,Boeing Company,Long Beach,No County Name,119.0,Layoff Unknown at this time
03/24/2015,06/01/2015,03/24/2015,"The Patina Group NewCo, LLC (Nick",Los Angeles,No County Name,75.0,Closure Temporary
03/19/2015,05/08/2015,03/25/2015,Keck Medicine of USC-Healthcare,Los Angeles,No County Name,5.0,Layoff Temporary
03/19/2015,05/08/2015,03/25/2015,Keck Medicine of USC-Healthcare,Los Angeles,No County Name,1.0,Layoff Temporary
03/19/2015,05/08/2015,03/25/2015,Keck Medicine of USC-Keck Hospital,Los Angeles,No County Name,39.0,Layoff Temporary
03/19/2015,05/08/2015,03/25/2015,Keck Medicine of USC-Soto Street,Los Angeles,No County Name,24.0,Layoff Temporary
03/19/2015,05/08/2015,03/25/2015,Keck Medicine of USC-USC Norris,Los Angeles,No County Name,3.0,Layoff Temporary
03/24/2015,05/23/2015,03/25/2015,"Technicolor Creative Services USA,",Burbank,No County Name,167.0,Layoff Unknown at this time
03/24/2015,05/23/2015,03/25/2015,"Technicolor Creative Services USA,",Glendale,No County Name,5.0,Layoff Unknown at this time
03/19/2015,05/08/2015,03/26/2015,Keck Medicine of USC-Pasadena,Pasadena,No County Name,1.0,Layoff Temporary
03/19/2015,05/08/2015,03/26/2015,Keck Medicine of USC-USC Verdugo,Glendale,No County Name,21.0,Layoff Temporary
03/26/2015,02/04/2015,03/26/2015,"Dex Media, Inc.",Los Alamitos,No County Name,49.0,Closure Permanent
03/26/2015,05/31/2015,03/26/2015,"Greatwide Distribution Logistics, LLC",Pico Rivera,No County Name,156.0,Layoff Permanent
03/23/2015,03/06/2015,03/27/2015,BAE Systems,San Francisco,No County Name,201.0,Layoff Temporary
03/27/2015,03/16/2015,03/27/2015,"Cryptic Studios, Inc.",Los Gatos,No County Name,27.0,Layoff Permanent
03/27/2015,03/16/2015,03/27/2015,"Perfect World Co., Ltd",Redwood City,No County Name,31.0,Layoff Permanent
